sessionid,tablaid,utalasid,kezdes,befejezes,tipp,tipp1,tipp2,tipp3,tipp4,tipp5,tipp6,tipp7,tipp8,tipp9,tipp10,tipp11,tipp12
E7AE34065B2EBA99A2D542440C605E56,2,8,2022-02-22 01:03:52.331,2022-02-22 01:04:52.521,3,indián,amazon,erdő,,,,,,,,,
E7AE34065B2EBA99A2D542440C605E56,51,7,2022-02-22 01:05:14.322,2022-02-22 01:05:57.12,3,torta,gyémánt,cipő,,,,,,,,,
E7AE34065B2EBA99A2D542440C605E56,7,2,2022-02-22 01:06:05.674,2022-02-22 01:06:21.4,3,képernyő,cirkusz,koncert,,,,,,,,,
E7AE34065B2EBA99A2D542440C605E56,56,9,2022-02-22 01:06:26.167,2022-02-22 01:06:52.583,3,láng,föld,természet,,,,,,,,,
B6EA156341C45BFF6EEA953A1BAECAC8,76,1,2022-02-22 06:15:28.918,2022-02-22 06:15:54.078,2,templom,gyűrű,,,,,,,,,,
23484D284BCCA3F3B1EACB10D00A9429,85,6,2022-02-22 08:01:11.825,2022-02-22 08:01:22.717,2,vitamin,csiga,,,,,,,,,,
23484D284BCCA3F3B1EACB10D00A9429,60,1,2022-02-22 08:01:24.963,2022-02-22 08:01:42.041,2,leves,kemény,,,,,,,,,,
23484D284BCCA3F3B1EACB10D00A9429,93,7,2022-02-22 08:01:43.555,2022-02-22 08:01:49.492,2,csiga,hullám,,,,,,,,,,
824ED23684E26A68C93D5EC0B449BDDA,24,2,2022-02-22 08:16:11.123,2022-02-22 08:16:41.625,2,ügynök,élet,,,,,,,,,,
824ED23684E26A68C93D5EC0B449BDDA,16,1,2022-02-22 08:16:46.993,2022-02-22 08:17:06.175,2,indián,amazon,,,,,,,,,,
B8602F68BD1771C8BFE10E064B211E2E,31,4,2022-02-22 09:26:21.232,2022-02-22 09:28:04.879,3,tanár,tudós,alak,,,,,,,,,
B8602F68BD1771C8BFE10E064B211E2E,10,5,2022-02-22 09:28:10.755,2022-02-22 09:28:39.316,3,bomba,banda,sárkány,,,,,,,,,
A66574B31D63CFEA111B49068B204090,61,17,2022-02-22 10:18:25.697,2022-02-22 10:18:46.818,3,hotel,tiszta,álom,,,,,,,,,
6F454731261F5B769962CC6F66257DDC,24,8,2022-02-22 10:53:28.718,2022-02-22 10:54:09.873,2,vonal,autó,,,,,,,,,,
6F454731261F5B769962CC6F66257DDC,18,10,2022-02-22 10:54:15.479,2022-02-22 10:54:40.483,3,sötét,denevér,gyöngy,,,,,,,,,
6F454731261F5B769962CC6F66257DDC,34,11,2022-02-22 10:54:45.039,2022-02-22 10:55:49.32,3,narancs,tábla,béka,,,,,,,,,
6F454731261F5B769962CC6F66257DDC,53,9,2022-02-22 10:55:51.493,2022-02-22 10:56:18.268,2,rózsa,hercegnő,,,,,,,,,,
3F6428C4D105A8B0FD22499501F60B4D,11,8,2022-02-22 11:17:47.58,2022-02-22 11:17:55.231,2,kenyér,fekete,,,,,,,,,,
3F6428C4D105A8B0FD22499501F60B4D,4,9,2022-02-22 11:18:10.433,2022-02-22 11:18:22.235,3,szakács,pilóta,szellem,,,,,,,,,
3F6428C4D105A8B0FD22499501F60B4D,74,0,2022-02-22 11:18:24.783,2022-02-22 11:18:36.086,3,kórház,villa,gazda,,,,,,,,,
3F6428C4D105A8B0FD22499501F60B4D,97,12,2022-02-22 11:18:37.506,2022-02-22 11:18:52.451,2,anyag,egészség,,,,,,,,,,
B018D87A6BC61FED9469F7DA63743F5C,89,5,2022-02-22 11:42:23.994,2022-02-22 11:42:49.8,2,műhold,jegy,,,,,,,,,,
B018D87A6BC61FED9469F7DA63743F5C,44,6,2022-02-22 11:42:54.207,2022-02-22 11:43:13.592,2,sötét,szellem,,,,,,,,,,
B018D87A6BC61FED9469F7DA63743F5C,48,7,2022-02-22 11:43:20.961,2022-02-22 11:43:45.632,3,kritikus,könnyű,tévé,,,,,,,,,
8F846188386D23473368C8F5DD91D46E,36,5,2022-02-22 11:43:02.653,2022-02-22 11:44:13.903,5,baba,édes,medve,álom,szén,,,,,,,
8F846188386D23473368C8F5DD91D46E,28,7,2022-02-22 11:44:19.943,2022-02-22 11:44:40.42,4,vitamin,alma,egészség,tojás,,,,,,,,
8F846188386D23473368C8F5DD91D46E,85,0,2022-02-22 11:44:44.007,2022-02-22 11:45:05.71,2,kormány,háború,,,,,,,,,,
8F846188386D23473368C8F5DD91D46E,38,9,2022-02-22 11:45:08.264,2022-02-22 11:45:49.381,3,puska,betegség,denevér,,,,,,,,,
D25F4D9855D356CC9761BD5B8FD18B23,33,3,2022-02-22 11:47:12.742,2022-02-22 11:47:50.046,2,hotel,görög,,,,,,,,,,
D25F4D9855D356CC9761BD5B8FD18B23,99,6,2022-02-22 11:47:57.222,2022-02-22 11:48:57.534,5,keret,szikra,fedél,zseni,szín,,,,,,,
D25F4D9855D356CC9761BD5B8FD18B23,92,4,2022-02-22 11:49:05.827,2022-02-22 11:49:55,2,tető,hotel,,,,,,,,,,
D25F4D9855D356CC9761BD5B8FD18B23,4,10,2022-02-22 11:50:24.289,2022-02-22 11:51:02.524,3,puska,szív,kard,,,,,,,,,
FC0FFEC9E114E4F93C62EF04F1A68EDB,85,3,2022-02-22 12:13:42.779,2022-02-22 12:15:18.584,3,kenyér,egészség,álom,,,,,,,,,
7E1C175AE315881C9ED3B7FD8AF7A3C7,3,13,2022-02-22 12:37:00.226,2022-02-22 12:37:46.85,3,édes,banán,narancs,,,,,,,,,
7E1C175AE315881C9ED3B7FD8AF7A3C7,83,1,2022-02-22 12:37:50.913,2022-02-22 12:38:06.907,3,szív,vitamin,méreg,,,,,,,,,
7E1C175AE315881C9ED3B7FD8AF7A3C7,93,10,2022-02-22 12:38:23.889,2022-02-22 12:38:38.69,3,denevér,hideg,hullám,,,,,,,,,
ED271ADEB6E9C5A1CB7671C584A70076,39,10,2022-02-22 14:10:09.73,2022-02-22 14:10:39.152,3,orvos,tévé,sötét,,,,,,,,,
ED271ADEB6E9C5A1CB7671C584A70076,11,5,2022-02-22 14:10:44.653,2022-02-22 14:10:53.901,2,színház,park,,,,,,,,,,
ED271ADEB6E9C5A1CB7671C584A70076,31,10,2022-02-22 14:10:56.227,2022-02-22 14:11:08.019,3,pont,tudós,tanár,,,,,,,,,
ED271ADEB6E9C5A1CB7671C584A70076,33,13,2022-02-22 14:11:09.6,2022-02-22 14:11:19.394,2,gumi,autó,,,,,,,,,,
ED271ADEB6E9C5A1CB7671C584A70076,53,10,2022-02-22 14:11:20.896,2022-02-22 14:11:40.287,3,bomba,szakasz,rózsa,,,,,,,,,
ED271ADEB6E9C5A1CB7671C584A70076,26,8,2022-02-22 14:11:41.829,2022-02-22 14:12:07.181,3,forma,egér,oroszlán,,,,,,,,,
ED271ADEB6E9C5A1CB7671C584A70076,94,5,2022-02-22 14:12:08.544,2022-02-22 14:12:28.43,3,gyémánt,képernyő,egér,,,,,,,,,
ED271ADEB6E9C5A1CB7671C584A70076,1,3,2022-02-22 14:12:29.628,2022-02-22 14:12:48.083,3,villa,szerencse,kormány,,,,,,,,,
ED271ADEB6E9C5A1CB7671C584A70076,37,11,2022-02-22 14:12:49.031,2022-02-22 14:13:12.827,3,édes,szem,száj,,,,,,,,,
DA3F054F9BB357AA2C0EFD28AE02DD8A,18,5,2022-02-22 14:24:10.371,2022-02-22 14:24:21.615,2,csizma,görög,,,,,,,,,,
DA3F054F9BB357AA2C0EFD28AE02DD8A,39,8,2022-02-22 14:24:24.027,2022-02-22 14:24:46.883,3,szín,zöld,orvos,,,,,,,,,
DA3F054F9BB357AA2C0EFD28AE02DD8A,69,11,2022-02-22 14:24:48.631,2022-02-22 14:25:17.154,3,part,csatorna,medve,,,,,,,,,
9A7249D63B4EE4D19D5E7466C3532A1F,44,8,2022-02-22 14:53:40.03,2022-02-22 14:54:08.243,2,király,lélek,,,,,,,,,,
9A7249D63B4EE4D19D5E7466C3532A1F,9,10,2022-02-22 14:54:14.224,2022-02-22 14:54:32.922,2,nyit,elem,,,,,,,,,,
801BD276BAA5A4D95365085227A95F94,30,2,2022-02-22 14:58:22.639,2022-02-22 14:58:45.946,3,csirke,bálna,birka,,,,,,,,,
801BD276BAA5A4D95365085227A95F94,79,7,2022-02-22 14:58:58.425,2022-02-22 14:59:21.981,3,központ,lélek,idegen,,,,,,,,,
6F5FB02D9D9ED0A5C7B9EE74CD6BBD99,49,10,2022-02-22 15:12:46.81,2022-02-22 15:13:02.242,2,medve,körte,,,,,,,,,,
6F5FB02D9D9ED0A5C7B9EE74CD6BBD99,2,5,2022-02-22 15:13:07.198,2022-02-22 15:13:39.562,3,erdő,kalóz,gyökér,,,,,,,,,
6F5FB02D9D9ED0A5C7B9EE74CD6BBD99,8,7,2022-02-22 15:13:41.801,2022-02-22 15:14:01.353,3,papír,láda,fekete,,,,,,,,,
6F5FB02D9D9ED0A5C7B9EE74CD6BBD99,1,7,2022-02-22 15:14:03.551,2022-02-22 15:14:15.021,3,hajó,anyag,képernyő,,,,,,,,,
6F5FB02D9D9ED0A5C7B9EE74CD6BBD99,58,9,2022-02-22 15:14:16.664,2022-02-22 15:14:29.763,4,rakéta,hullám,oroszlán,óriás,,,,,,,,
C643E65C80DF8B12527347E8FA6DE27F,29,8,2022-02-22 15:40:34.571,2022-02-22 15:41:56.049,3,tető,homok,bank,,,,,,,,,
C643E65C80DF8B12527347E8FA6DE27F,81,3,2022-02-22 15:42:04.804,2022-02-22 15:42:39.006,2,szív,halál,,,,,,,,,,
C643E65C80DF8B12527347E8FA6DE27F,13,3,2022-02-22 15:42:42.46,2022-02-22 15:43:05.486,2,cipő,nyom,,,,,,,,,,
C643E65C80DF8B12527347E8FA6DE27F,64,0,2022-02-22 15:43:07.996,2022-02-22 15:44:17.62,3,bíró,szél,természet,,,,,,,,,
C643E65C80DF8B12527347E8FA6DE27F,57,2,2022-02-22 15:44:20.018,2022-02-22 15:44:51.15,3,torony,hotel,anyag,,,,,,,,,
C643E65C80DF8B12527347E8FA6DE27F,80,6,2022-02-22 15:45:06.311,2022-02-22 15:46:00.041,2,mese,színház,,,,,,,,,,
C643E65C80DF8B12527347E8FA6DE27F,48,1,2022-02-22 15:46:02.645,2022-02-22 15:46:14.515,2,tévé,gomb,,,,,,,,,,
C643E65C80DF8B12527347E8FA6DE27F,37,13,2022-02-22 15:46:17.11,2022-02-22 15:47:52.598,3,banda,stadion,száj,,,,,,,,,
C643E65C80DF8B12527347E8FA6DE27F,97,11,2022-02-22 15:47:54.719,2022-02-22 15:48:15.536,2,királynő,barát,,,,,,,,,,
C643E65C80DF8B12527347E8FA6DE27F,87,8,2022-02-22 15:48:18.677,2022-02-22 15:49:43.083,2,édes,föld,,,,,,,,,,
C643E65C80DF8B12527347E8FA6DE27F,32,4,2022-02-22 15:49:45.478,2022-02-22 15:50:11.546,3,sajt,szén,villa,,,,,,,,,
C643E65C80DF8B12527347E8FA6DE27F,27,12,2022-02-22 15:50:14.564,2022-02-22 15:50:54.058,3,fekete,tányér,tiszta,,,,,,,,,
C643E65C80DF8B12527347E8FA6DE27F,17,10,2022-02-22 15:50:56.341,2022-02-22 15:51:03.565,2,játék,milliomos,,,,,,,,,,
C643E65C80DF8B12527347E8FA6DE27F,56,0,2022-02-22 15:51:05.535,2022-02-22 15:51:34.069,4,természet,indián,arany,föld,,,,,,,,
C643E65C80DF8B12527347E8FA6DE27F,40,18,2022-02-22 15:51:38.402,2022-02-22 15:52:08.749,2,függ,bíró,,,,,,,,,,
C643E65C80DF8B12527347E8FA6DE27F,62,4,2022-02-22 15:52:11.201,2022-02-22 15:52:25.302,2,atom,robot,,,,,,,,,,
C643E65C80DF8B12527347E8FA6DE27F,26,6,2022-02-22 15:52:28.114,2022-02-22 15:52:48.362,5,szél,csap,labda,tányér,műanyag,,,,,,,
C643E65C80DF8B12527347E8FA6DE27F,96,10,2022-02-22 15:52:53.978,2022-02-22 15:53:21.418,2,motor,narancs,,,,,,,,,,
3C0F878D0ADC58B433FF577C17B1AF6A,26,7,2022-02-22 18:57:18.542,2022-02-22 18:57:54.509,3,tányér,tojás,görög,,,,,,,,,
3C0F878D0ADC58B433FF577C17B1AF6A,57,3,2022-02-22 18:57:59.008,2022-02-22 18:58:32.16,2,torony,királynő,,,,,,,,,,
3C0F878D0ADC58B433FF577C17B1AF6A,34,8,2022-02-22 18:58:35.808,2022-02-22 18:59:26.589,3,erdő,hatalom,halál,,,,,,,,,
3C0F878D0ADC58B433FF577C17B1AF6A,63,0,2022-02-22 18:59:28.736,2022-02-22 19:00:04.248,3,rendőr,jogász,piramis,,,,,,,,,
3C0F878D0ADC58B433FF577C17B1AF6A,75,15,2022-02-22 19:00:08.367,2022-02-22 19:00:31.235,2,barát,másol,,,,,,,,,,
3C0F878D0ADC58B433FF577C17B1AF6A,54,1,2022-02-22 19:00:33.439,2022-02-22 19:01:04.755,2,tánc,kard,,,,,,,,,,
3C0F878D0ADC58B433FF577C17B1AF6A,52,5,2022-02-22 19:01:06.794,2022-02-22 19:01:23.024,2,opera,tánc,,,,,,,,,,
3C0F878D0ADC58B433FF577C17B1AF6A,1,8,2022-02-22 19:01:25.072,2022-02-22 19:01:45.16,2,hajó,villa,,,,,,,,,,
6F5CB316309A8C93BD07A9E0F11E09ED,6,11,2022-02-22 19:39:01.802,2022-02-22 19:40:09.832,4,alak,mező,tányér,forrás,,,,,,,,
6F5CB316309A8C93BD07A9E0F11E09ED,46,0,2022-02-22 19:40:11.867,2022-02-22 19:40:40.292,3,zebra,vezet,motor,,,,,,,,,
6F5CB316309A8C93BD07A9E0F11E09ED,55,6,2022-02-22 19:41:01.663,2022-02-22 19:41:31.784,2,atom,mező,,,,,,,,,,
6E610A1CAE42654308AE72BA8829C842,23,2,2022-02-23 09:10:28.729,2022-02-23 09:14:36.672,3,opera,gitár,alak,,,,,,,,,
6E610A1CAE42654308AE72BA8829C842,84,14,2022-02-23 09:14:44.672,2022-02-23 09:15:23.902,2,király,haza,,,,,,,,,,
6E610A1CAE42654308AE72BA8829C842,80,12,2022-02-23 09:15:31.267,2022-02-23 09:17:24.223,2,arany,tudós,,,,,,,,,,
6E610A1CAE42654308AE72BA8829C842,82,9,2022-02-23 09:17:28.615,2022-02-23 09:18:44.377,2,gerinc,orvos,,,,,,,,,,
6E610A1CAE42654308AE72BA8829C842,98,6,2022-02-23 09:18:49.714,2022-02-23 09:20:47.705,3,kaszinó,fűszer,palack,,,,,,,,,
6E610A1CAE42654308AE72BA8829C842,95,1,2022-02-23 09:21:04.011,2022-02-23 09:21:35.912,2,telefon,volt,,,,,,,,,,
DD97E214C42D68C4F2A52BD047C58A28,79,4,2022-02-23 10:56:42.144,2022-02-23 10:58:56.344,3,élet,hatalom,lélek,,,,,,,,,
1CEF718F8F2145B87F6EBCB0271354EF,1,10,2022-02-23 11:00:34.085,2022-02-23 11:00:50.19,3,hajó,kormány,szürke,,,,,,,,,
1CEF718F8F2145B87F6EBCB0271354EF,64,10,2022-02-23 11:00:57.502,2022-02-23 11:01:26.57,3,bika,ruha,szarv,,,,,,,,,
1CEF718F8F2145B87F6EBCB0271354EF,90,9,2022-02-23 11:01:30.286,2022-02-23 11:01:42.048,2,templom,felhő,,,,,,,,,,
AE8DD2FA0E64DB722E221760519FC525,45,2,2022-02-23 11:30:10.612,2022-02-23 11:30:25.034,3,asztal,csirke,kerek,,,,,,,,,
AE8DD2FA0E64DB722E221760519FC525,74,0,2022-02-23 11:30:43.741,2022-02-23 11:31:06.709,3,világos,erdő,kórház,,,,,,,,,
AE8DD2FA0E64DB722E221760519FC525,64,8,2022-02-23 11:31:09.003,2022-02-23 11:31:21.101,2,ruha,szarv,,,,,,,,,,
AE8DD2FA0E64DB722E221760519FC525,36,8,2022-02-23 11:31:22.937,2022-02-23 11:31:36.037,4,pálya,koncert,gitár,iskola,,,,,,,,
AE8DD2FA0E64DB722E221760519FC525,23,3,2022-02-23 11:31:37.812,2022-02-23 11:31:57.738,3,opera,gitár,tévé,,,,,,,,,
9BFFA5A052508649280DE1DE0C382EB6,19,2,2022-02-23 11:34:34.053,2022-02-23 11:34:58.012,4,álom,gumi,olaj,csiga,,,,,,,,
75021C1057148713926FADEB4A1B6DD8,48,7,2022-02-23 12:11:47.198,2022-02-23 12:12:20.494,3,tévé,gomb,kritikus,,,,,,,,,
75021C1057148713926FADEB4A1B6DD8,74,3,2022-02-23 12:12:24.716,2022-02-23 12:12:37.856,2,oszlop,kard,,,,,,,,,,
FD8927F55083385B60AEE1807B985BAE,57,6,2022-02-23 12:28:45.018,2022-02-23 12:29:07.512,2,királynő,katona,,,,,,,,,,
FD8927F55083385B60AEE1807B985BAE,86,8,2022-02-23 12:29:11.644,2022-02-23 12:29:44.914,3,pisztoly,pont,kard,,,,,,,,,
FD8927F55083385B60AEE1807B985BAE,55,13,2022-02-23 12:29:47.01,2022-02-23 12:30:34.815,3,csokoládé,fűszer,rózsa,,,,,,,,,
FD8927F55083385B60AEE1807B985BAE,22,14,2022-02-23 12:30:39.839,2022-02-23 12:31:17.105,2,sötét,képernyő,,,,,,,,,,
FD8927F55083385B60AEE1807B985BAE,19,11,2022-02-23 12:31:19.271,2022-02-23 12:31:58.771,2,olaj,sajt,,,,,,,,,,
FD8927F55083385B60AEE1807B985BAE,41,14,2022-02-23 12:32:20.198,2022-02-23 12:33:06.768,3,papír,jogász,anyag,,,,,,,,,
FD8927F55083385B60AEE1807B985BAE,12,5,2022-02-23 12:33:08.803,2022-02-23 12:33:48.229,2,sivatag,tüske,,,,,,,,,,
FD8927F55083385B60AEE1807B985BAE,75,12,2022-02-23 12:33:53.092,2022-02-23 12:34:42.23,3,csatorna,játék,szék,,,,,,,,,
FD8927F55083385B60AEE1807B985BAE,74,10,2022-02-23 12:34:45.034,2022-02-23 12:35:28.101,3,béka,csizma,erdő,,,,,,,,,
FD8927F55083385B60AEE1807B985BAE,69,2,2022-02-23 12:35:30.572,2022-02-23 12:36:19.805,3,csatorna,sötét,part,,,,,,,,,
FD8927F55083385B60AEE1807B985BAE,0,12,2022-02-23 12:36:22.875,2022-02-23 12:36:47.11,4,béka,gyémánt,álom,királynő,,,,,,,,
FD8927F55083385B60AEE1807B985BAE,46,4,2022-02-23 12:36:53.042,2022-02-23 12:37:08.65,3,bolt,zebra,szél,,,,,,,,,
FD8927F55083385B60AEE1807B985BAE,88,5,2022-02-23 12:37:10.562,2022-02-23 12:37:28.341,2,betegség,föld,,,,,,,,,,
FD8927F55083385B60AEE1807B985BAE,38,6,2022-02-23 12:37:30.009,2022-02-23 12:37:39.416,2,kritikus,kulcs,,,,,,,,,,
FD8927F55083385B60AEE1807B985BAE,15,6,2022-02-23 12:37:42.819,2022-02-23 12:38:08.637,2,betegség,papír,,,,,,,,,,
FD8927F55083385B60AEE1807B985BAE,36,8,2022-02-23 12:38:11.469,2022-02-23 12:38:26.646,3,koncert,iskola,gitár,,,,,,,,,
FD8927F55083385B60AEE1807B985BAE,82,2,2022-02-23 12:38:29.003,2022-02-23 12:38:45.003,3,négyzet,tégla,tüske,,,,,,,,,
FD8927F55083385B60AEE1807B985BAE,10,5,2022-02-23 12:38:46.998,2022-02-23 12:39:36.371,3,tolvaj,sárkány,zseni,,,,,,,,,
FD8927F55083385B60AEE1807B985BAE,43,13,2022-02-23 12:39:38.317,2022-02-23 12:44:56.564,3,tévé,hullám,tető,,,,,,,,,
FD8927F55083385B60AEE1807B985BAE,85,7,2022-02-23 12:44:59.165,2022-02-23 12:47:06.598,3,vitamin,csiga,egészség,,,,,,,,,
C5E9FB3FE4BCD825A5C9CA68CE48032D,29,2,2022-02-23 12:51:04.694,2022-02-23 12:51:42.423,3,kenyér,homok,édes,,,,,,,,,
C5E9FB3FE4BCD825A5C9CA68CE48032D,55,13,2022-02-23 12:51:51.107,2022-02-23 12:52:43.349,3,csokoládé,fűszer,idegen,,,,,,,,,
C5E9FB3FE4BCD825A5C9CA68CE48032D,62,8,2022-02-23 12:52:47.6,2022-02-23 12:53:17.683,2,műanyag,üveg,,,,,,,,,,
FD8927F55083385B60AEE1807B985BAE,5,2,2022-02-23 12:47:09.806,2022-02-23 13:04:56.493,4,árnyék,színház,cirkusz,banda,,,,,,,,
59BAEC415E90C386A4F2948A8119A63F,14,4,2022-02-23 13:09:51.523,2022-02-23 13:10:16.619,2,rózsa,templom,,,,,,,,,,
59BAEC415E90C386A4F2948A8119A63F,82,8,2022-02-23 13:10:26.692,2022-02-23 13:10:45.584,3,gerinc,tüske,nyúl,,,,,,,,,
F0764F1C8FBCDA391CC1DE4B92C923BE,83,1,2022-02-23 13:25:35.754,2022-02-23 13:25:59.643,2,méreg,vitamin,,,,,,,,,,
F0764F1C8FBCDA391CC1DE4B92C923BE,97,0,2022-02-23 13:26:05.88,2022-02-23 13:26:19.225,3,vezet,pilóta,taxi,,,,,,,,,
F0764F1C8FBCDA391CC1DE4B92C923BE,36,8,2022-02-23 13:26:21.383,2022-02-23 13:26:33.838,3,koncert,gitár,iskola,,,,,,,,,
F0764F1C8FBCDA391CC1DE4B92C923BE,62,1,2022-02-23 13:26:35.248,2022-02-23 13:26:53.066,3,műanyag,tányér,üveg,,,,,,,,,
F0764F1C8FBCDA391CC1DE4B92C923BE,8,7,2022-02-23 13:26:54.214,2022-02-23 13:27:04.881,2,papír,láda,,,,,,,,,,
F0764F1C8FBCDA391CC1DE4B92C923BE,48,1,2022-02-23 13:27:09.584,2022-02-23 13:27:17.181,2,gomb,tévé,,,,,,,,,,
F0764F1C8FBCDA391CC1DE4B92C923BE,71,3,2022-02-23 13:27:19.375,2022-02-23 13:27:49.217,2,kereszt,koporsó,,,,,,,,,,
7C3F811A38CC40B894747A3FC3D76A5D,18,1,2022-02-23 13:31:36.871,2022-02-23 13:32:47.5,3,álom,csizma,sötét,,,,,,,,,
C8E7F0642777F29D2BD4C7383E7D272F,61,11,2022-02-23 13:33:31.705,2022-02-23 13:33:57.567,3,forrás,bank,bomba,,,,,,,,,
C8E7F0642777F29D2BD4C7383E7D272F,55,6,2022-02-23 13:34:01.259,2022-02-23 13:34:26.357,3,mező,keret,toll,,,,,,,,,
59E6BF0640233FFECCFF6E07503E7874,20,19,2022-02-23 13:35:56.814,2022-02-23 13:36:39.213,2,levegő,kórház,,,,,,,,,,
52964889C285F1FFB7A99FDAE3FB9AA7,30,3,2022-02-23 13:36:13.037,2022-02-23 13:37:05.335,3,udvar,csillag,vitamin,,,,,,,,,
52964889C285F1FFB7A99FDAE3FB9AA7,8,6,2022-02-23 13:38:02.121,2022-02-23 13:38:26.985,3,meleg,ruha,cápa,,,,,,,,,
FD8927F55083385B60AEE1807B985BAE,28,1,2022-02-23 13:05:00.663,2022-02-23 13:38:30.391,2,anya,amazon,,,,,,,,,,
59E6BF0640233FFECCFF6E07503E7874,95,4,2022-02-23 13:36:48.687,2022-02-23 13:38:33.383,3,telefon,függ,kalóz,,,,,,,,,
52964889C285F1FFB7A99FDAE3FB9AA7,20,0,2022-02-23 13:38:42.319,2022-02-23 13:39:03.502,3,körte,szikra,levegő,,,,,,,,,
52964889C285F1FFB7A99FDAE3FB9AA7,19,2,2022-02-23 13:39:08.806,2022-02-23 13:39:26.903,3,sajt,gumi,tavasz,,,,,,,,,
52964889C285F1FFB7A99FDAE3FB9AA7,80,8,2022-02-23 13:39:30.644,2022-02-23 13:39:55.738,3,tanár,tudós,mese,,,,,,,,,
59E6BF0640233FFECCFF6E07503E7874,14,2,2022-02-23 13:39:06.937,2022-02-23 13:40:12.381,5,halál,templom,angyal,barát,lélek,,,,,,,
52964889C285F1FFB7A99FDAE3FB9AA7,17,11,2022-02-23 13:39:58.59,2022-02-23 13:40:17.34,3,felhő,görög,gyémánt,,,,,,,,,
FD8927F55083385B60AEE1807B985BAE,51,6,2022-02-23 13:39:11.283,2022-02-23 13:40:51.606,3,halál,hatalom,banda,,,,,,,,,
52964889C285F1FFB7A99FDAE3FB9AA7,10,10,2022-02-23 13:40:28.423,2022-02-23 13:41:01.378,3,tolvaj,száj,sárkány,,,,,,,,,
59E6BF0640233FFECCFF6E07503E7874,62,10,2022-02-23 13:40:25.561,2022-02-23 13:41:19.728,3,robot,daru,műanyag,,,,,,,,,
52964889C285F1FFB7A99FDAE3FB9AA7,44,7,2022-02-23 13:41:15.079,2022-02-23 13:41:34.791,3,lélek,gyűrű,szellem,,,,,,,,,
FD8927F55083385B60AEE1807B985BAE,91,14,2022-02-23 13:40:53.343,2022-02-23 13:41:42.983,3,hajó,kalóz,torony,,,,,,,,,
59E6BF0640233FFECCFF6E07503E7874,72,9,2022-02-23 13:41:34.181,2022-02-23 13:41:54.504,3,telefon,pénz,szék,,,,,,,,,
CCD2E987BEF5B2B60EFB8C64BBD0B888,71,3,2022-02-23 13:41:38.114,2022-02-23 13:41:59.96,2,kereszt,koporsó,,,,,,,,,,
59E6BF0640233FFECCFF6E07503E7874,81,5,2022-02-23 13:41:57.457,2022-02-23 13:42:18.56,4,csokoládé,kormány,hatalom,sárkány,,,,,,,,
52964889C285F1FFB7A99FDAE3FB9AA7,32,5,2022-02-23 13:42:05.604,2022-02-23 13:42:23.485,2,leves,banán,,,,,,,,,,
8C82222FB826CE27C5241A9E8399C2AE,81,9,2022-02-23 13:42:21.605,2022-02-23 13:42:26.889,2,követ,gyémánt,,,,,,,,,,
CCD2E987BEF5B2B60EFB8C64BBD0B888,2,3,2022-02-23 13:42:02.595,2022-02-23 13:42:31.565,2,színház,orvos,,,,,,,,,,
8C82222FB826CE27C5241A9E8399C2AE,4,1,2022-02-23 13:42:29.043,2022-02-23 13:42:33.069,3,körte,szív,jogász,,,,,,,,,
59E6BF0640233FFECCFF6E07503E7874,37,5,2022-02-23 13:42:23.668,2022-02-23 13:42:43.68,2,motor,kulcs,,,,,,,,,,
52964889C285F1FFB7A99FDAE3FB9AA7,85,8,2022-02-23 13:42:26.133,2022-02-23 13:42:55.065,2,egér,csirke,,,,,,,,,,
CCD2E987BEF5B2B60EFB8C64BBD0B888,17,11,2022-02-23 13:42:37.376,2022-02-23 13:42:57.455,2,felhő,görög,,,,,,,,,,
59E6BF0640233FFECCFF6E07503E7874,18,17,2022-02-23 13:42:50.341,2022-02-23 13:43:07.845,3,haza,görög,leves,,,,,,,,,
8C82222FB826CE27C5241A9E8399C2AE,77,7,2022-02-23 13:42:34.855,2022-02-23 13:43:07.968,2,bánya,tégla,,,,,,,,,,
CCD2E987BEF5B2B60EFB8C64BBD0B888,40,16,2022-02-23 13:42:58.801,2022-02-23 13:43:16.946,3,medve,anya,kölyök,,,,,,,,,
52964889C285F1FFB7A99FDAE3FB9AA7,26,1,2022-02-23 13:42:58.698,2022-02-23 13:43:18.338,3,forma,oszlop,szél,,,,,,,,,
CCD2E987BEF5B2B60EFB8C64BBD0B888,12,8,2022-02-23 13:43:19.562,2022-02-23 13:43:30.375,3,betegség,alma,vitamin,,,,,,,,,
59E6BF0640233FFECCFF6E07503E7874,17,8,2022-02-23 13:43:17.946,2022-02-23 13:43:49.609,3,játék,templom,banda,,,,,,,,,
8C82222FB826CE27C5241A9E8399C2AE,18,10,2022-02-23 13:43:23.486,2022-02-23 13:43:50.338,3,leves,denevér,macska,,,,,,,,,
52964889C285F1FFB7A99FDAE3FB9AA7,37,13,2022-02-23 13:43:31.062,2022-02-23 13:44:03.359,3,banda,stadion,kulcs,,,,,,,,,
59E6BF0640233FFECCFF6E07503E7874,84,4,2022-02-23 13:43:56.449,2022-02-23 13:44:15.569,3,pisztoly,kerek,király,,,,,,,,,
52964889C285F1FFB7A99FDAE3FB9AA7,87,4,2022-02-23 13:44:16.444,2022-02-23 13:44:31.945,3,baba,olaj,nadrág,,,,,,,,,
